,created_at,author_id,text,sentiment
84,2022-12-01T00:15:57.000Z,1572609223065993217,"Join the most profitable trading group 
https://t.co/nbm9ktQzvT

$GOOG $AAPL $SPY $AMZN $TDOC $TSLA $COST $BA $NFLX $NVDA $TWTR $ZM $NKLA $SAVE $VRM $TRIL  $BBAR $STNG $GLUU $ZNGA $AAL $CACC $ESE $SPCE $FCEL $TRIP $BYND $MRNA https://t.co/FhOnhP2Cae",21.0
85,2022-12-01T00:15:54.000Z,1444332848534671364,#TimCook (@tim_cook) en interview sur Canal+ : « Les jeunes me donnent de l'espoir » https://t.co/IiO7hTPW0g,0.0
86,2022-12-01T00:15:53.000Z,40927694,"Apple Inc (AAPL) price at close, 2022-11-30, is 148.03.",0.0
87,2022-12-01T00:15:44.000Z,1444332848534671364,"L'#Apple (@Apple) Store ""Les Quatre Temps"" (ne ferme plus) 5 jours https://t.co/9KC5OJ5kIQ",0.0
88,2022-12-01T00:15:43.000Z,1444332848534671364,#AppStore (@AppStore) : Bruxelles pourrait alourdir ses griefs contre #Apple (@Apple) https://t.co/6ga69JXq9o,-7.59
89,2022-12-01T00:15:41.000Z,1501620900302622730,RT @MikeAMunson1: Can’t wait to dump #aapl,-8.8
90,2022-12-01T00:15:38.000Z,25762392,"$AGLE Down 66%! OVERREACTION. Bouncing afterhours

$SPY $TSLA $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB $DAL $DOW $QQQ $ZNGA $AAPL $ESE $SPCE $FCEL $TRIP $BYND $MRNA $NOK $OXY $CCL $CRON $DGLY $HTZ $PENN $GMBL $CRM $GNUS $BA $WKHS $FLIR $CREX $MARK $EOLS $BLU $NOVN $ABBV $AZUL https://t.co/Puf6IaN62H",-15.5
91,2022-12-01T00:15:37.000Z,1572609223065993217,"45k+ members
Do join=&gt;https://t.co/nbm9ktQzvT
 one of the largest stocks and options trading communities with real traders providing analysis.

$NVDA $TSLA $NDX $SPY $AAPL $BABA $NFLX $ROKU $BA $COST $MCD $WMT $FB $VIX $ES https://t.co/QMjlNsrtK7",1.2
92,2022-12-01T00:15:29.000Z,1469659659887861769,11月30日 周三 盘后分析：美股 标普、科技、苹果、特斯拉、能源、黄金、半导体、军工 中概指数 (SPY QQQ AAPL TSLA XLE ... https://t.co/TAD3XvfEhH via @YouTube,0.0
93,2022-12-01T00:15:28.000Z,2321091087,"Apple Inc price at close, 2022-11-30, is 148.03. #apple #AAPL",0.0
94,2022-12-01T00:15:21.000Z,884003822246531072,"Apple Limits iPhone AirDrop Function Used for Protests in China (AAPL) - Bloomberg

CCP apple will trade 100$ in 2023 https://t.co/GCNP4kuzFn",-5.9
95,2022-12-01T00:15:20.000Z,2391585374,"Apple Inc (AAPL) price at close, 2022-11-30, is 148.03.",0.0
96,2022-12-01T00:15:20.000Z,1322978744282320896,"Daily Totals 11/30
1 Wins
0 Breakeven
0 Losers

Wins $spy long 

Our strategy is unique, using order flow &amp; VPA

All called LIVE on voice in the room!

See pinned tweet for link to private room

$es $spy $qqq $tsla $spx $iwm $aapl https://t.co/5f9YZ3343d",-1.2
